x1;y1;x2;y2;Suceso;Resultado;Periodo;Min;Jugador;Equipo;Sección;Rival;Local;nombre_jugador;posicion_jugador
 209,971; 378,9; 218,413; 344,1;Pass;Succes;2;45;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 316,702; 330,9; 328,762; 204,9;Pass;Succes;2;46;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 190,675; 354,1; 239,518; 320,1;Pass;Succes;2;47;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 200,926; 376,5; 105,652; 258,5;Pass;Succes;2;47;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 239,518; 350,1; 383,032; 390,9;Pass;Succes;2;47;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 313,084; 346,1; 269,668; 198,9;Pass;Succes;2;47;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 414,388; 426,1; 451,774; 381,3;Pass;Succes;2;48;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 316,099; 272,9; 443,332; 305,3;Pass;Succes;2;59;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 211,78; 304,1; 114,094; 234,9;Pass;Succes;2;66;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 230,473; 343,7; 222,031; 163,7;Pass;Succes;2;74;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 243,739; 398,5; 314,893; 404,5;Pass;Succes;2;79;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 268,462; 367,3; 326,35; 434,9;Pass;Succes;2;81;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 252,181; 248,5; 382,429; 128,9;Pass;Succes;2;86;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 450,568; 401,7; 501,22; 400,9;Pass;Succes;2;89;Hernández;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 526,546; 420,5; 551,872; 390,9;Pass;Succes;1;6;Hernández;Málaga ;Passes_Attacking Third;Real Madrid ;1;                 ;              
 450,568; 401,7; 501,22; 400,9;Pass;Succes;2;89;Hernández;Málaga ;Passes_Attacking Third;Real Madrid ;1;                 ;              
 184,042; 284,9; 102,637; 265,3;Pass;Succes;1;14;Hernández;Málaga ;Passes_Backpasses;Real Madrid ;1;                 ;              
 141,229; 347,7; 88,768; 235,3;Pass;Succes;1;25;Hernández;Málaga ;Passes_Backpasses;Real Madrid ;1;                 ;              
 200,926; 376,5; 105,652; 258,5;Pass;Succes;2;47;Hernández;Málaga ;Passes_Backpasses;Real Madrid ;1;                 ;              
 211,78; 304,1; 114,094; 234,9;Pass;Succes;2;66;Hernández;Málaga ;Passes_Backpasses;Real Madrid ;1;                 ;              
 317,908; 322,1; 292,582; 193,7;Pass;Succes;1;5;Hernández;Málaga ;Passes_BacKward;Real Madrid ;1;                 ;              
 184,042; 284,9; 102,637; 265,3;Pass;Succes;1;14;Hernández;Málaga ;Passes_BacKward;Real Madrid ;1;                 ;              
 98,416; 310,5; 70,678; 376,5;Pass;Succes;1;17;Hernández;Málaga ;Passes_BacKward;Real Madrid ;1;                 ;              
 141,229; 347,7; 88,768; 235,3;Pass;Succes;1;25;Hernández;Málaga ;Passes_BacKward;Real Madrid ;1;                 ;              
 200,926; 376,5; 105,652; 258,5;Pass;Succes;2;47;Hernández;Málaga ;Passes_BacKward;Real Madrid ;1;                 ;              
 313,084; 346,1; 269,668; 198,9;Pass;Succes;2;47;Hernández;Málaga ;Passes_BacKward;Real Madrid ;1;                 ;              
 211,78; 304,1; 114,094; 234,9;Pass;Succes;2;66;Hernández;Málaga ;Passes_BacKward;Real Madrid ;1;                 ;              
 199,117; 297,7; 242,533; 251,3;Pass;Succes;1;10;Hernández;Málaga ;Passes_Defensive Third;Real Madrid ;1;                 ;              
 184,042; 284,9; 102,637; 265,3;Pass;Succes;1;14;Hernández;Málaga ;Passes_Defensive Third;Real Madrid ;1;                 ;              
 98,416; 310,5; 70,678; 376,5;Pass;Succes;1;17;Hernández;Málaga ;Passes_Defensive Third;Real Madrid ;1;                 ;              
 141,229; 347,7; 88,768; 235,3;Pass;Succes;1;25;Hernández;Málaga ;Passes_Defensive Third;Real Madrid ;1;                 ;              
 209,971; 378,9; 218,413; 344,1;Pass;Succes;2;45;Hernández;Málaga ;Passes_Defensive Third;Real Madrid ;1;                 ;              
 190,675; 354,1; 239,518; 320,1;Pass;Succes;2;47;Hernández;Málaga ;Passes_Defensive Third;Real Madrid ;1;                 ;              
 200,926; 376,5; 105,652; 258,5;Pass;Succes;2;47;Hernández;Málaga ;Passes_Defensive Third;Real Madrid ;1;                 ;              
 211,78; 304,1; 114,094; 234,9;Pass;Succes;2;66;Hernández;Málaga ;Passes_Defensive Third;Real Madrid ;1;                 ;              
 230,473; 343,7; 222,031; 163,7;Pass;Succes;2;74;Hernández;Málaga ;Passes_Defensive Third;Real Madrid ;1;                 ;              
 343,234; 255,7; 452,377; 398,5;Pass;Succes;1;5;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 526,546; 420,5; 551,872; 390,9;Pass;Succes;1;6;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 287,758; 251,3; 341,425; 48,5;Pass;Failed;1;7;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 313,084; 158,1; 393,886; 167,7;Pass;Succes;1;9;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 199,117; 290,9; 272,08; 371,7;Pass;Succes;1;10;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 199,117; 297,7; 242,533; 251,3;Pass;Succes;1;10;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 221,428; 369,7; 292,582; 399,7;Pass;Succes;1;18;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 310,672; 107,3; 334,189; 84,1;Pass;Succes;1;22;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 315,496; 361,3; 371,575; 294,1;Pass;Succes;1;27;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 252,181; 332,9; 302,833; 157,7;Pass;Succes;1;30;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 234,694; 323,3; 310,672; 404,5;Pass;Succes;1;32;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 252,181; 268,9; 291,376; 316,1;Pass;Succes;1;32;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 267,859; 280,9; 433,081; 57,3;Pass;Succes;1;32;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 282,331; 309,3; 314,29; 115,7;Pass;Succes;1;32;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 190,072; 350,1; 315,496; 77,7;Pass;Succes;1;34;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 214,192; 277,3; 292,582; 370,9;Pass;Succes;1;35;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 244,945; 319,7; 326,35; 243,3;Pass;Succes;1;35;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 255,196; 309,3; 337,204; 428,5;Pass;Succes;1;38;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 301,024; 307,7; 421,624; 339,3;Pass;Succes;1;39;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 315,496; 256,1; 391,474; 240,1;Pass;Failed;1;40;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 298,612; 314,1; 373,987; 222,9;Pass;Succes;1;40;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 269,668; 277,3; 411,373; 351,3;Pass;Succes;1;43;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 292,582; 430,9; 413,182; 354,9;Pass;Failed;1;44;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 317,305; 399,3; 339,013; 207,3;Pass;Succes;1;45;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 190,675; 354,1; 239,518; 320,1;Pass;Succes;2;47;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 239,518; 350,1; 383,032; 390,9;Pass;Succes;2;47;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 414,388; 426,1; 451,774; 381,3;Pass;Succes;2;48;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 316,099; 272,9; 443,332; 305,3;Pass;Succes;2;59;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 243,739; 398,5; 314,893; 404,5;Pass;Succes;2;79;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 268,462; 367,3; 326,35; 434,9;Pass;Succes;2;81;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 252,181; 248,5; 382,429; 128,9;Pass;Succes;2;86;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 450,568; 401,7; 501,22; 400,9;Pass;Succes;2;89;Hernández;Málaga ;Passes_Forward;Real Madrid ;1;                 ;              
 199,117; 290,9; 272,08; 371,7;Pass;Succes;1;10;Hernández;Málaga ;Passes_Free Kick;Real Madrid ;1;                 ;              
 315,496; 361,3; 371,575; 294,1;Pass;Succes;1;27;Hernández;Málaga ;Passes_Free Kick;Real Madrid ;1;                 ;              
 190,072; 350,1; 315,496; 77,7;Pass;Succes;1;34;Hernández;Málaga ;Passes_Free Kick;Real Madrid ;1;                 ;              
 287,758; 251,3; 341,425; 48,5;Pass;Failed;1;7;Hernández;Málaga ;Passes_Long;Real Madrid ;1;                 ;              
 267,859; 280,9; 433,081; 57,3;Pass;Succes;1;32;Hernández;Málaga ;Passes_Long;Real Madrid ;1;                 ;              
 190,072; 350,1; 315,496; 77,7;Pass;Succes;1;34;Hernández;Málaga ;Passes_Long;Real Madrid ;1;                 ;              
 300,421; 334,1; 316,702; 97,3;Pass;Succes;1;38;Hernández;Málaga ;Passes_Long;Real Madrid ;1;                 ;              
 317,908; 322,1; 292,582; 193,7;Pass;Succes;1;5;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 343,234; 255,7; 452,377; 398,5;Pass;Succes;1;5;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 287,758; 251,3; 341,425; 48,5;Pass;Failed;1;7;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 313,084; 158,1; 393,886; 167,7;Pass;Succes;1;9;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 199,117; 290,9; 272,08; 371,7;Pass;Succes;1;10;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 221,428; 369,7; 292,582; 399,7;Pass;Succes;1;18;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 310,672; 107,3; 334,189; 84,1;Pass;Succes;1;22;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 315,496; 361,3; 371,575; 294,1;Pass;Succes;1;27;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 252,181; 332,9; 302,833; 157,7;Pass;Succes;1;30;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 264,844; 330,5; 273,889; 404,5;Pass;Succes;1;32;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 234,694; 323,3; 310,672; 404,5;Pass;Succes;1;32;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 252,181; 268,9; 291,376; 316,1;Pass;Succes;1;32;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 267,859; 280,9; 433,081; 57,3;Pass;Succes;1;32;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 282,331; 309,3; 314,29; 115,7;Pass;Succes;1;32;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 190,072; 350,1; 315,496; 77,7;Pass;Succes;1;34;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 214,192; 277,3; 292,582; 370,9;Pass;Succes;1;35;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 244,945; 319,7; 326,35; 243,3;Pass;Succes;1;35;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 255,196; 309,3; 337,204; 428,5;Pass;Succes;1;38;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 300,421; 334,1; 316,702; 97,3;Pass;Succes;1;38;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 301,024; 307,7; 421,624; 339,3;Pass;Succes;1;39;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 315,496; 256,1; 391,474; 240,1;Pass;Failed;1;40;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 298,612; 314,1; 373,987; 222,9;Pass;Succes;1;40;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 269,668; 277,3; 411,373; 351,3;Pass;Succes;1;43;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 292,582; 430,9; 413,182; 354,9;Pass;Failed;1;44;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 317,305; 399,3; 339,013; 207,3;Pass;Succes;1;45;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 316,702; 330,9; 328,762; 204,9;Pass;Succes;2;46;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 239,518; 350,1; 383,032; 390,9;Pass;Succes;2;47;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 313,084; 346,1; 269,668; 198,9;Pass;Succes;2;47;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 414,388; 426,1; 451,774; 381,3;Pass;Succes;2;48;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 316,099; 272,9; 443,332; 305,3;Pass;Succes;2;59;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 243,739; 398,5; 314,893; 404,5;Pass;Succes;2;79;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 268,462; 367,3; 326,35; 434,9;Pass;Succes;2;81;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 252,181; 248,5; 382,429; 128,9;Pass;Succes;2;86;Hernández;Málaga ;Passes_Middle Third;Real Madrid ;1;                 ;              
 373,987; 283,3; 317,908; 322,1;Pass;Succes;1;5;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 372,178; 90,9; 311,878; 182,9;Pass;Succes;1;5;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 603,73; 448,5; 526,546; 420,5;Pass;Succes;1;6;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 342,631; 341,7; 291,979; 262,1;Pass;Succes;1;7;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 421,624; 48,5; 321,526; 145,7;Pass;Succes;1;9;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 272,08; 371,7; 202,735; 300,1;Pass;Succes;1;10;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 85,753; 253,3; 184,042; 284,9;Pass;Succes;1;14;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 206,353; 417,7; 131,581; 352,9;Pass;Succes;1;25;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 537,4; 78,9; 597,7; 222,1;Pass;Chance Created;1;29;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 334,189; 378,1; 252,181; 332,9;Pass;Succes;1;30;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 265,447; 379,3; 231,076; 312,9;Pass;Succes;1;32;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 323,938; 394,5; 219,619; 313,7;Pass;Succes;1;32;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 291,376; 316,1; 265,447; 281,3;Pass;Succes;1;32;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 334,792; 416,5; 278,713; 318,5;Pass;Succes;1;32;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 293,185; 383,7; 247,96; 325,7;Pass;Succes;1;35;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 273,889; 186,9; 255,196; 309,3;Pass;Succes;1;38;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 346,852; 363,7; 294,994; 348,5;Pass;Succes;1;38;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 288,964; 147,3; 279,316; 256,1;Pass;Succes;1;39;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 411,976; 326,9; 298,612; 314,1;Pass;Succes;1;40;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 310,069; 188,9; 269,668; 277,3;Pass;Succes;1;43;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 426,448; 448,5; 320,32; 410,5;Pass;Succes;1;45;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 428,257; 360,9; 316,702; 330,9;Pass;Succes;2;46;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 251,578; 375,7; 190,675; 354,1;Pass;Succes;2;47;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 249,769; 424,1; 200,926; 376,5;Pass;Succes;2;47;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 237,106; 252,1; 233,488; 338,9;Pass;Succes;2;47;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 384,238; 391,3; 305,245; 370,9;Pass;Succes;2;47;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 374,59; 185,3; 316,099; 272,9;Pass;Succes;2;59;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 243,739; 241,3; 211,78; 303,3;Pass;Succes;2;66;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 258,814; 435,7; 217,81; 380,1;Pass;Succes;2;74;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 206,956; 399,3; 242,533; 399,3;Pass;Succes;2;79;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 298,612; 171,3; 243,739; 284,5;Pass;Succes;2;81;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 339,013; 237,7; 252,181; 248,5;Pass;Succes;2;86;Hernández;Málaga ;Passes_Received;Real Madrid ;1;                 ;              
 317,908; 322,1; 292,582; 193,7;Pass;Succes;1;5;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 343,234; 255,7; 452,377; 398,5;Pass;Succes;1;5;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 526,546; 420,5; 551,872; 390,9;Pass;Succes;1;6;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 313,084; 158,1; 393,886; 167,7;Pass;Succes;1;9;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 199,117; 290,9; 272,08; 371,7;Pass;Succes;1;10;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 199,117; 297,7; 242,533; 251,3;Pass;Succes;1;10;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 184,042; 284,9; 102,637; 265,3;Pass;Succes;1;14;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 98,416; 310,5; 70,678; 376,5;Pass;Succes;1;17;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 221,428; 369,7; 292,582; 399,7;Pass;Succes;1;18;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 310,672; 107,3; 334,189; 84,1;Pass;Succes;1;22;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 141,229; 347,7; 88,768; 235,3;Pass;Succes;1;25;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 315,496; 361,3; 371,575; 294,1;Pass;Succes;1;27;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 252,181; 332,9; 302,833; 157,7;Pass;Succes;1;30;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 264,844; 330,5; 273,889; 404,5;Pass;Succes;1;32;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 234,694; 323,3; 310,672; 404,5;Pass;Succes;1;32;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 252,181; 268,9; 291,376; 316,1;Pass;Succes;1;32;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 282,331; 309,3; 314,29; 115,7;Pass;Succes;1;32;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 214,192; 277,3; 292,582; 370,9;Pass;Succes;1;35;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 244,945; 319,7; 326,35; 243,3;Pass;Succes;1;35;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 255,196; 309,3; 337,204; 428,5;Pass;Succes;1;38;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 301,024; 307,7; 421,624; 339,3;Pass;Succes;1;39;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 315,496; 256,1; 391,474; 240,1;Pass;Failed;1;40;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 298,612; 314,1; 373,987; 222,9;Pass;Succes;1;40;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 269,668; 277,3; 411,373; 351,3;Pass;Succes;1;43;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 292,582; 430,9; 413,182; 354,9;Pass;Failed;1;44;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 317,305; 399,3; 339,013; 207,3;Pass;Succes;1;45;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 209,971; 378,9; 218,413; 344,1;Pass;Succes;2;45;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 316,702; 330,9; 328,762; 204,9;Pass;Succes;2;46;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 190,675; 354,1; 239,518; 320,1;Pass;Succes;2;47;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 200,926; 376,5; 105,652; 258,5;Pass;Succes;2;47;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 239,518; 350,1; 383,032; 390,9;Pass;Succes;2;47;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 313,084; 346,1; 269,668; 198,9;Pass;Succes;2;47;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 414,388; 426,1; 451,774; 381,3;Pass;Succes;2;48;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 316,099; 272,9; 443,332; 305,3;Pass;Succes;2;59;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 211,78; 304,1; 114,094; 234,9;Pass;Succes;2;66;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 230,473; 343,7; 222,031; 163,7;Pass;Succes;2;74;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 243,739; 398,5; 314,893; 404,5;Pass;Succes;2;79;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 268,462; 367,3; 326,35; 434,9;Pass;Succes;2;81;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 252,181; 248,5; 382,429; 128,9;Pass;Succes;2;86;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 450,568; 401,7; 501,22; 400,9;Pass;Succes;2;89;Hernández;Málaga ;Passes_Short;Real Madrid ;1;                 ;              
 264,844; 330,5; 273,889; 404,5;Pass;Succes;1;32;Hernández;Málaga ;Passes_Square;Real Madrid ;1;                 ;              
 300,421; 334,1; 316,702; 97,3;Pass;Succes;1;38;Hernández;Málaga ;Passes_Square;Real Madrid ;1;                 ;              
 209,971; 378,9; 218,413; 344,1;Pass;Succes;2;45;Hernández;Málaga ;Passes_Square;Real Madrid ;1;                 ;              
 316,702; 330,9; 328,762; 204,9;Pass;Succes;2;46;Hernández;Málaga ;Passes_Square;Real Madrid ;1;                 ;              
 230,473; 343,7; 222,031; 163,7;Pass;Succes;2;74;Hernández;Málaga ;Passes_Square;Real Madrid ;1;                 ;              
 582,022; 48,5; 615,79; 169,7;Pass;Failed;1;21;Hernández;Málaga ;Passes_Throw-ins;Real Madrid ;1;                 ;              
 551,872; 448,5; 603,127; 260,9;Pass;Failed;1;29;Hernández;Málaga ;Passes_Throw-ins;Real Madrid ;1;                 ;              
 247,96; 48,5; 323,335; 119,3;Pass;Succes;1;39;Hernández;Málaga ;Passes_Throw-ins;Real Madrid ;1;                 ;              
 557,299; 48,5; 584,434; 210,1;Pass;Failed;2;51;Hernández;Málaga ;Passes_Throw-ins;Real Madrid ;1;                 ;              
 299,92; 303,87; 325,92; 267,76;Shot;Blocked;1;29;Hernández;Málaga ;Shots_All Attemps;Real Madrid ;1;                 ;              
 603,127; 217,7; 616,996; 227,7;Shot;Blocked;1;29;Hernández;Málaga ;Shots_Attacking Dashboard;Real Madrid ;1;                 ;              
 299,92; 303,87; 325,92; 267,76;Shot;Blocked;1;29;Hernández;Málaga ;Shots_Blocked;Real Madrid ;1;                 ;              
 299,92; 303,87; 325,92; 267,76;Shot;Blocked;1;29;Hernández;Málaga ;Shots_From Set Play;Real Madrid ;1;                 ;              
 299,92; 303,87; 325,92; 267,76;Shot;Blocked;1;29;Hernández;Málaga ;Shots_Headed;Real Madrid ;1;                 ;              
 299,92; 303,87; 325,92; 267,76;Shot;Blocked;1;29;Hernández;Málaga ;Shots_Inside Penalty Area;Real Madrid ;1;                 ;              
 185,926; 257,1;;;Tackle;Success;2;48;Hernández;Málaga ;Defence_Tackles;Real Madrid ;1;                 ;              
 412,654; 406,3;;;Tackle;Success;2;48;Hernández;Málaga ;Defence_Tackles;Real Madrid ;1;                 ;              
 73,768; 300,3;;;Tackle;Success;2;78;Hernández;Málaga ;Defence_Tackles;Real Madrid ;1;                 ;              
 115,375; 245,5;;;Defensive Ball Recovery;;1;30;Kameni;Málaga ;Attack_Ball Recoveries;Real Madrid ;1;                 ;              
 102,637; 265,3; 216,604; 426,5;Pass;Succes;1;14;Kameni;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 88,768; 238,5; 229,267; 74,1;Pass;Succes;1;25;Kameni;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 112,888; 268,9; 252,784; 226,9;Pass;Succes;1;30;Kameni;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 127,963; 288,5; 243,739; 164,1;Pass;Succes;1;36;Kameni;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 163,54; 249,7; 229,87; 132,5;Pass;Succes;1;43;Kameni;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 96,004; 252,9; 164,746; 168,9;Pass;Succes;2;47;Kameni;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 99,019; 183,3; 133,39; 91,3;Pass;Succes;2;62;Kameni;Málaga ;Passes_All;Real Madrid ;1;                 ;              
 112,888; 228,9; 212,986; 70,5;Pass;Succes;2;66;Kameni;Málaga ;Passes_All;Real Madrid ;1;                 ;              
